User-ID,ISBN,Book-Rating
142680,0316781266,3.5
142715,0446531480,4.0
142745,0061092177,3.5
142745,0099771519,3.0
142746,038533348X,5.0
142755,0743237188,5.0
142758,0345423879,3.5
142759,0786868716,4.5
142761,0425191583,4.0
142766,0373835396,4.5
142766,0380820846,4.0
142775,0440237262,2.5
142801,0446310786,5.0
142807,0064410129,3.5
142819,0449213943,4.0
142826,0671656155,2.0
142826,0875421849,2.5
142839,0451162072,2.5
142861,0060558199,4.0
142904,0345380371,3.0
142974,0345439104,5.0
143009,0743206045,2.5
143011,0066214440,3.5
143065,0064405176,3.5
143079,0786867647,4.5
143103,3404148665,4.0
143103,3551551685,5.0
143103,3551551693,5.0
143118,0142002798,4.5
143134,0380012863,5.0
143134,0440241073,5.0
143134,0440241537,5.0
143163,043935806X,5.0
143163,0446605239,5.0
143163,0446608955,5.0
143163,0451188454,5.0
143163,0671024094,5.0
143163,0786881852,4.5
143163,080410526X,4.5
143163,1558743669,5.0
143166,0446608955,4.0
143175,0316789089,3.5
143175,0373825013,4.0
143175,0380756250,4.0
143175,0385335482,4.0
143175,0440222842,4.0
143175,0446610038,5.0
143175,0765300133,4.0
143211,0345460359,4.5
143211,0446602612,4.0
143211,0553562738,4.0
143211,0767905180,3.5
143253,0440211263,5.0
143253,0440760755,5.0
143253,0446608955,5.0
143253,0590474782,4.5
143253,067164257X,5.0
143253,0671676547,5.0
143253,0837850681,4.0
143253,0842321934,4.5
143264,0312130279,4.5
143271,0061094404,5.0
143294,0316603570,4.5
143294,0446610038,4.0
143294,055356160X,3.0
143302,0425127931,4.0
143308,0316812471,5.0
143342,0142001740,3.0
143349,0786881852,4.5
143376,0385472951,3.0
143388,0679432477,3.0
143395,0821766570,4.0
143400,0671776975,3.5
143400,0743237188,2.0
143402,0743237188,4.5
143413,0142001740,4.5
143415,0060559128,4.5
143415,006092988X,5.0
143415,0060977493,5.0
143415,0345372050,5.0
143415,0345384911,4.0
143415,0345423291,4.5
143415,0375412824,4.5
143415,0375502238,5.0
143415,0375719180,4.0
143415,0380014300,5.0
143415,0380570009,2.5
143415,044900483X,4.0
143415,0449908798,2.5
143415,044990928X,5.0
143415,0743454529,5.0
143415,1570613818,4.5
143415,1573226521,4.5
143416,0330330276,2.0
143419,0345361792,4.5
143419,0380789019,4.5
143427,0060511508,2.5
143435,0385491077,4.0
143497,0060540753,4.5
143497,0312195516,4.5
143497,0312423772,3.0
143497,0425184943,4.0
143497,0440241073,3.5
143571,0061042935,4.0
143636,0671028383,4.0
143672,0399150897,4.0
143677,0345436911,3.5
143677,0393307050,4.0
143683,0312278586,4.5
143695,0066214440,4.0
143715,0345310020,4.0
143715,0385475721,2.5
143715,0553211374,5.0
143715,055329461X,2.5
143715,0679735909,2.5
143743,038533334X,4.0
143755,0375758453,3.5
143768,0345435249,2.5
143769,0385472951,4.0
143792,0060507403,3.5
143792,0060938455,2.5
143792,0064407675,3.5
143792,0316910333,3.0
143792,0385491085,2.5
143792,0385498721,4.0
143792,0765342308,4.5
143796,3423202947,5.0
143803,0440131480,3.5
143806,0099771519,5.0
143809,0380789019,4.5
143809,0393308804,4.5
143809,0679735909,5.0
143837,0060927569,4.5
143837,0380725711,3.5
143837,0385479565,3.5
143837,0515116246,3.5
143837,080410526X,4.0
143854,0451183665,3.0
143867,0064410129,4.0
143875,0393325172,1.0
143909,0060926317,3.0
143909,0380012863,4.0
143909,0380727501,2.5
143909,0380977788,4.5
143909,0394825993,3.0
143909,0440120500,4.0
143939,0440211727,4.5
143963,3596259924,4.0
143964,0064407675,4.5
143964,0842329129,5.0
143964,0842329285,4.0
143964,0894803204,4.5
143965,0449212602,3.5
143965,0449225151,3.5
143965,0515126772,3.0
143966,0380789019,3.0
143968,0060974486,4.0
143968,0140179836,4.0
143968,0312278586,4.0
143968,0385335482,4.5
143968,0684857820,4.0
143968,1558746463,3.0
143976,0375411550,4.0
143976,0786868716,3.0
144015,0553293400,4.0
144017,0446310786,2.0
144017,0451151259,2.0
144018,1573221112,3.5
144038,0060927569,4.5
144038,0060930535,5.0
144038,0312199430,5.0
144038,038000321X,5.0
144038,0425179613,5.0
144038,0679457526,3.5
144038,0679753338,5.0
144038,0679766626,5.0
144060,0312195516,3.5
144061,1558743669,2.5
144062,0425161242,4.5
144069,0140254587,3.5
144108,055311073X,4.0
144114,0671434225,5.0
144133,0385337639,3.5
144134,1558743669,4.5
144151,0140481389,3.0
144151,0679755330,1.5
144151,0765342308,4.0
144173,0099771519,5.0
144186,0399142789,2.5
144186,0449212602,5.0
144191,0345337662,4.5
144194,0312278586,3.5
144194,0767905180,5.0
144214,0385335830,4.0
144223,0679801146,4.5
144223,0765340747,3.5
144224,0375504613,4.0
144229,0812513754,3.0
144229,0812550285,3.5
144241,0671733893,3.5
144255,0312195516,2.0
144255,038542471X,4.0
144255,0385424728,3.5
144255,0440235448,3.5
144255,0446310786,5.0
144255,0449207757,3.5
144255,0451188454,3.5
144255,0671028375,2.5
144255,0743222008,3.0
144255,1573228737,3.5
144256,0380715929,4.5
144262,0842329129,4.0
144268,0449212602,5.0
144280,0385497466,4.5
144314,0515131229,3.5
144315,0312278586,4.0
144318,0312966970,4.5
144318,0345413873,4.5
144318,0451153553,3.0
144318,0515114693,4.0
144318,0515126772,4.0
144328,0312195516,4.0
144328,0684819066,5.0
144338,0671880187,3.5
144349,0345361792,4.5
144355,0060930535,3.0
144395,0345434773,4.0
144395,0385335830,3.5
144395,0679735909,4.0
144432,0060958022,3.5
144449,0671689231,4.0
144455,038000321X,3.5
144478,006016848X,3.5
144478,0312924585,4.0
144478,0345422317,4.0
144478,043935806X,5.0
144478,0449223345,3.5
144478,0451183665,3.5
144478,0553582755,3.0
144478,0743437640,4.0
144499,0671024248,3.0
144507,0316158720,3.5
144516,0060987561,2.5
144516,0312423772,2.5
144516,0375727345,3.5
144516,0425162443,3.5
144516,0425167313,2.5
144531,0060085444,3.5
144531,0060540753,4.5
144531,0312966970,4.5
144531,0312983271,3.5
144531,0373250126,3.5
144531,0440498058,4.0
144531,0515121843,4.0
144531,0515131229,4.5
144531,0553295977,4.0
144531,0743237188,4.0
144531,0743477081,4.0
144531,1573229725,4.5
144534,0061044431,4.5
144549,0375701427,4.0
144555,0060932759,4.0
144555,0345439104,5.0
144555,0425174271,4.0
144555,0440224675,4.5
144555,0743206045,3.5
144582,1558743669,4.0
144594,0449212602,4.0
144619,0142001805,5.0
144619,0345380371,3.5
144619,0385472951,4.5
144628,1573221112,4.5
144632,0375413634,5.0
144632,0440242002,1.5
144632,0553107305,5.0
144642,0446673544,2.0
144655,1580628362,5.0
144667,0399149422,4.0
144667,0441003257,4.5
144667,0684810387,4.0
144676,3453127013,3.5
144682,0385335490,4.0
144691,038533334X,3.5
144691,1551665301,2.5
144699,0553573357,3.5
144707,0440215625,5.0
144715,0440224675,4.0
144722,0393312836,3.5
144727,0446610038,5.0
144747,0385336179,4.5
144790,0380778556,5.0
144791,0446310786,5.0
144799,0061044431,3.0
144799,0312195516,3.5
144799,0684849690,3.5
144811,0440241073,3.5
144827,0679720219,1.5
144830,1558743669,4.5
144847,0439324599,3.5
144849,0515135356,3.0
144851,0671024094,3.0
144864,0345465083,5.0
144899,0140245162,4.0
144899,044900371X,4.0
144910,0312195516,4.5
144910,048627263X,3.5
144925,0446605239,5.0
144943,0811831310,2.5
144946,0375727345,3.5
144953,0446601241,3.5
144953,0446610038,3.5
144965,067164257X,4.5
144967,0345433491,3.5
144968,0553290789,4.5
144978,0446671002,4.5
145003,0060529709,1.0
145003,0440539811,3.5
145032,0061099805,4.5
145040,0140179836,5.0
145053,0385497466,3.5
145053,0449002632,4.0
145053,0553580906,4.0
145084,0375701214,4.0
145099,0446610232,3.5
145100,0060256737,4.0
145109,0345337662,4.5
145109,0345347951,5.0
145109,0345447980,4.5
145109,0441810764,3.5
145109,0451457994,5.0
145131,0553295977,5.0
145161,0060938455,3.5
145165,0751510114,4.0
145198,1591130808,1.5
145218,0380727501,4.5
145225,0316969443,3.0
145286,0375412824,3.5
145291,1558746161,4.0
145296,1558531025,3.0
145324,0380789019,3.0
145329,0679432477,2.5
145369,006016848X,2.5
145369,0425151867,4.0
145369,0439064872,3.5
145369,0446601241,3.5
145369,0446602744,3.5
145369,1558743669,5.0
145369,1558745157,4.0
145412,0345465083,4.5
145434,0451146425,4.5
145449,0060977493,3.0
145449,031298328X,2.5
145449,0316103098,5.0
145449,0316107352,5.0
145449,0345422805,4.0
145449,043935806X,3.5
145449,0446310786,5.0
145449,0446530190,3.5
145449,0446533041,4.5
145449,0449219410,4.5
145449,055357695X,4.0
145451,0385333463,5.0
145451,0446605239,5.0
145461,0553377876,3.5
145464,0743237188,2.0
145473,0345442768,5.0
145474,0671722859,5.0
145496,0345337662,3.5
145506,0449208133,3.5
145543,038550926X,4.0
145544,3426612704,3.5
145546,0553282476,2.5
145558,0140042407,3.5
145558,2070408507,4.5
145601,0385335490,4.5
145612,0448095025,4.5
145613,0099771519,5.0
145613,0393312801,5.0
145619,0312195516,5.0
145619,0380762609,2.5
145619,0671737821,4.5
145619,0743406176,3.0
145619,0786868716,4.0
145632,0515118559,3.5
145632,0515119202,3.5
145635,0142001740,4.0
145635,0553803077,3.5
145641,0060539860,3.0
145641,0060930535,5.0
145641,038550120X,3.5
145641,0446605239,3.5
145641,080410526X,3.5
145644,0330332775,3.5
145648,0441008658,5.0
145652,0767903579,2.5
145689,0786819146,4.0
145737,0312195516,2.5
145737,0312199430,2.0
145737,0345440765,4.0
145737,0618231617,4.0
145737,0811831310,3.5
145748,0441644511,4.0
145752,0451204948,4.5
145765,0070212570,4.5
145766,0312278586,3.0
145798,0805062971,4.5
145813,0312421273,4.0
145826,0385500769,2.5
145841,0440241073,3.5
145845,0345361792,4.5
145861,0066238501,5.0
145861,068482499X,4.5
145861,0767905938,4.5
145861,1400032016,3.0
145867,0007163541,5.0
145887,0380728133,4.5
145888,0449213943,2.5
145924,0767905180,4.5
145959,0345439104,3.5
145959,0553379011,1.5
145959,080411935X,3.5
145961,0440241073,2.0
145968,0066212855,4.5
145986,0451162188,4.0
145992,0060938455,4.0
146026,0312983271,2.0
146056,0345384369,5.0
146078,0345458915,5.0
146078,0800718372,5.0
146083,0553582755,4.0
146113,0312195516,3.5
146113,0312966970,4.0
146113,0316969443,4.0
146113,0380012863,4.0
146113,0380725231,3.5
146113,0380780879,3.5
146113,0380814390,4.0
146113,0439425220,5.0
146113,0671028383,4.0
146113,0679751602,3.0
146113,0821766570,2.5
146113,0967231434,3.5
146118,0375724400,3.5
146146,0449204324,4.5
146156,059030271X,5.0
146166,0316969443,2.5
146175,042513525X,4.0
146175,0684833395,4.5
146201,0837850681,3.0
146207,055356160X,3.5
146230,0345432401,4.0
146230,0380702843,5.0
146230,0399144463,3.0
146230,0440984696,5.0
146230,0446310786,5.0
146230,0671042858,3.0
146240,0446678457,4.0
146255,0380818809,4.5
146261,8495501198,3.5
146266,0375413634,4.0
146266,0385472951,4.0
146266,0553582895,4.0
146274,0743412028,3.5
146281,038550926X,5.0
146281,0446673544,5.0
146283,0425174271,4.5
146298,0505524090,2.5
146311,0375826688,4.5
146319,0441478123,5.0
146321,0679767223,4.5
146345,0070212570,4.5
146345,0671793888,4.0
146348,0140264795,4.0
146348,0380973545,4.5
146348,044990928X,5.0
146348,0786867647,5.0
146348,0890876517,3.5
146360,0345433491,5.0
146386,0385332963,4.0
146386,0446610038,4.0
146386,0515136379,4.5
146421,0312422156,3.5
146421,0553262505,4.5
146421,0743423801,3.5
146432,0684859777,4.0
146440,0440241073,3.5
146517,0312195516,2.5
146530,0312278586,3.5
146530,0684857820,1.5
146564,0345460359,4.5
146571,0679853065,3.0
146573,0060930535,4.5
146582,0060932147,3.5
146585,0060932759,4.5
146604,0156628708,3.0
146644,0060987561,4.0
146652,0451523377,4.0
146689,0515121843,3.0
146699,0425157164,2.5
146699,0449223345,2.5
146709,0375727345,4.0
146709,0446603929,2.5
146734,0345425707,3.5
146746,0345416880,5.0
146778,0142001740,4.5
146778,0312274920,3.5
146778,0345361792,3.5
146778,0345368762,4.5
146778,0553573136,4.0
146784,0767903579,2.5
146803,0142001740,3.5
146803,0345452550,4.0
146803,038542471X,4.5
146803,0385424728,4.0
146803,0385497466,4.0
146803,043935806X,4.0
146804,044900371X,3.5
146855,0449212602,5.0
146863,0452281679,3.5
146932,0060809833,5.0
146932,0060929790,5.0
146932,0385722109,2.0
146932,0446673544,3.5
146932,0679755330,4.0
146946,0517595338,2.5
146991,0142001740,3.5
146991,0385475721,3.0
146995,0345285549,3.0
147045,0312195516,4.0
147075,0671004530,3.5
147141,0060938455,2.5
147141,0064406970,5.0
147141,0064407667,3.0
147141,0064407675,3.0
147141,0345337662,5.0
147141,0380728133,3.5
147141,0439064872,2.5
147141,043935806X,5.0
147141,0786881852,2.0
147166,0752853694,3.5
147195,0446671002,2.5
147214,0345337662,5.0
147218,0380715929,4.5
147224,0140140352,4.5
147224,0142004030,4.0
147224,0345350472,4.0
147224,0375412824,4.0
147224,038550120X,2.5
147224,042511774X,5.0
147224,0553211374,4.5
147224,0684857820,4.0
147307,0553574108,3.0
147307,0671525743,3.5
147307,0767908473,3.0
147385,0375756981,2.5
147385,0446310786,4.0
147385,0446531480,3.5
147396,0385720920,5.0
147396,0393319296,2.0
147404,0060929790,3.5
147404,0394561619,4.5
147414,0890876517,5.0
147420,006092988X,4.0
147420,0380002930,5.0
147420,0380012863,3.0
147451,0060938455,4.0
147451,0330294911,4.0
147451,0380728133,5.0
147451,0380817683,4.0
147451,0394744209,4.0
147451,0446310786,4.0
147451,0553377868,3.5
147451,0553562738,5.0
147451,0689829833,4.0
147451,0749918241,3.5
147451,1573225517,3.0
147452,0452281679,3.5
147528,0060517794,4.5
147528,0312978367,3.0
147528,0316089699,4.5
147528,0316781266,5.0
147529,0671673688,4.5
147534,0553278118,3.5
147545,0060972122,4.0
147607,0061020710,3.5
147626,0446610232,4.0
147652,8420441708,3.5
147678,0380730200,4.5
147678,0670853453,4.0
147680,0671024248,4.5
147686,0373250223,4.5
147686,0380725231,4.5
147686,0380789035,4.5
147686,0385335679,4.5
147688,0316603570,4.0
147698,0345337662,5.0
147704,0345337662,4.5
147716,0375724834,2.5
147727,0345425707,4.0
147744,0425130711,3.0
147752,0345368754,5.0
147752,0394825993,5.0
147752,043935806X,5.0
147752,0679777547,4.0
147752,0684842696,2.5
147764,0060558199,3.5
147780,0312255012,2.5
147781,0394726413,4.0
147800,0385306024,5.0
147800,0671525832,5.0
147803,0142001805,4.5
147805,0743469844,2.0
147816,0440242002,4.5
147838,0385314280,2.5
147839,0142001740,4.0
147839,0446525804,4.0
147847,0312924585,2.5
147847,0345337662,2.5
147847,0375727345,2.5
147847,0380702843,2.5
147847,0380778556,2.5
147847,0380804387,4.5
147847,0446310786,2.5
147847,0446605239,4.5
147847,0446610038,2.5
147847,0449217264,2.5
147847,0553272055,2.5
147847,0671737619,2.5
147847,0671886665,2.5
147847,0743406176,4.5
147847,0743420373,2.5
147851,0380789019,4.0
147878,0451411137,5.0
147900,0140348107,4.5
147901,0425191729,4.5
147943,0316789089,5.0
147943,0385335520,5.0
147947,0451186923,2.5
147947,0671028383,3.5
147965,0449908798,4.0
147978,0399144463,3.0
147983,0345436911,3.5
148028,0440224675,2.5
148028,052594527X,5.0
148028,0684833395,5.0
148033,0553274503,3.0
148044,0142001805,5.0
148053,080410526X,3.5
148099,0553280511,4.5
148109,0375701427,3.5
148112,048627263X,4.5
148121,0345389964,3.5
148123,031205436X,3.5
148124,0553274503,4.0
148124,0670892742,3.5
148126,0671742558,5.0
148133,0312274920,4.0
148142,0060507845,4.0
148145,1573226521,2.0
148153,0679731377,5.0
148157,0375727345,4.0
148157,0553293354,4.5
148158,0449213943,2.5
148184,0345441435,4.0
148185,0590353403,5.0
148191,0385472951,3.5
148191,0684842696,4.0
148192,0345337662,4.0
148196,0446360732,5.0
148199,0425179613,3.5
148199,0679735909,4.5
148199,0836217012,3.5
148220,0446608955,4.0
148226,0380012863,5.0
148239,006016848X,4.5
148239,0060938455,4.0
148239,038079960X,3.5
148258,006016848X,3.5
148258,0099771519,2.5
148258,0140280553,2.5
148258,0375504907,3.0
148258,0375758232,2.5
148258,0385314280,2.5
148258,0399142789,3.0
148258,0679761837,4.0
148258,0743243307,3.5
148263,0375725849,4.5
148265,3404148665,4.5
148312,034538475X,4.0
148314,0060930535,4.5
148314,0345354613,3.0
148314,0446608955,4.0
148314,0743412028,4.0
148322,0385335482,3.0
148344,0446610038,4.0
148348,0689824750,5.0
148354,0747545634,2.0
148547,0671741195,5.0
148547,0671793489,5.0
148572,0786890436,4.0
148586,0316168815,4.0
148586,0345441265,4.0
148586,0743437640,4.5
148590,0061031410,3.0
148590,0316782505,4.0
148590,0375415351,3.5
148590,0553578685,4.5
148604,0440498058,4.0
148605,0060938455,5.0
148607,0156011042,3.5
148607,0842329129,2.0
148617,3746614007,5.0
148620,0684863472,2.5
148650,0590425919,4.5
148651,031298328X,3.5
148661,0385498721,5.0
148662,0060539860,4.0
148662,0380778556,4.0
148662,0446605239,4.0
148664,0446601977,5.0
148681,0312966970,5.0
148695,0385314388,5.0
148695,0446605239,5.0
148697,0525941908,3.0
148698,0553278118,4.0
148704,0312195516,3.5
148707,0743203631,4.0
148712,0060085444,4.0
148712,0060812451,3.5
148712,0140280553,4.0
148712,0142001740,5.0
148712,0425163415,3.0
148712,0440241537,3.5
148712,044661162X,3.0
148712,0553271636,3.5
148731,0310209307,3.5
148731,0684856093,3.0
148744,0070212570,4.0
148744,0440222915,4.0
148744,0440498058,4.5
148744,0451186923,4.0
148744,0553257048,4.0
148744,0671024248,2.5
148744,080410526X,4.0
148744,0842329129,4.0
148744,1558746463,3.5
148798,0449204553,5.0
148798,0786868716,4.5
148798,0916441822,5.0
148804,0312278586,4.0
148804,0375701214,5.0
148804,0385335482,4.5
148804,074320607X,5.0
148804,0786868716,5.0
148847,0688177751,4.0
148863,0375502238,4.5
148863,157322930X,3.0
148898,0316910333,1.5
148898,0316969443,5.0
148898,0380570009,5.0
148898,038550926X,5.0
148898,0446531480,5.0
148898,0446605239,5.0
148898,0786868716,5.0
148898,1551668912,2.5
148929,0375413634,4.0
148929,0375504907,4.5
148934,0345430573,3.5
148944,0525947299,3.5
148962,0345422317,2.5
148962,0425162486,4.5
148962,0446601241,2.5
148994,0385314280,4.0
149029,0316969443,4.0
149061,0425130711,4.0
149069,0375400117,5.0
149069,0385497466,5.0
149069,038550120X,5.0
149069,0671886665,5.0
149069,068815252X,5.0
149071,0142001740,3.5
149071,0380710722,3.5
149071,0446605239,3.5
149071,0446608955,2.5
149084,0385335482,3.5
149084,043935806X,4.5
149084,0767902513,3.5
149111,0312278586,3.0
149120,0312195516,4.5
149120,0375727345,2.0
149120,044652087X,5.0
149120,051510521X,2.5
149120,0671776096,3.5
149140,0446601241,5.0
149140,0451197879,5.0
149140,0515131660,5.0
149156,0316785644,2.0
149198,0345354613,4.0
149204,0312966970,4.5
149204,0688177751,4.0
149231,0060930535,2.5
149231,0345361792,4.0
149231,0375507493,3.0
149231,0375719180,2.5
149252,0312983271,4.0
149257,0316782505,4.5
149259,0061031844,2.5
149259,0345435249,3.5
149267,0142001740,3.5
149312,0915811006,4.5
149361,0679457526,4.0
149403,0786863218,3.5
149429,3404148665,4.0
149455,8817106100,4.0
149483,0345347951,4.5
149483,0345378490,4.0
149483,0441003435,4.5
149510,0140264795,3.5
149510,0312195516,4.0
149510,0345337662,3.5
149532,3453088433,2.5
149563,0312988249,4.0
149589,0345347951,4.0
149589,0451457994,5.0
149598,0446612618,2.5
149598,1551668300,3.5
149601,0446611611,5.0
149661,0142001740,4.0
149661,0312144075,3.5
149661,0316785644,4.0
149661,0375501959,4.5
149661,0385319347,5.0
149661,038548951X,4.0
149661,044900371X,5.0
149672,0786866845,4.0
149690,0441003257,3.5
149690,0446394521,4.0
149696,038550120X,1.5
149736,0486264785,5.0
149799,0316089699,4.0
149802,0399143874,4.0
149802,0515118559,4.0
149814,0743457358,4.0
149825,0553565915,5.0
149843,0670839531,5.0
149893,044022165X,5.0
149907,0679735909,4.0
149908,0060920084,5.0
149908,0060938455,4.0
149908,0064407667,2.0
149908,0064407675,2.5
149908,0140012133,4.0
149908,0140140352,5.0
149908,0330400967,3.5
149908,0349105715,3.5
149908,0375756981,4.0
149908,0380727501,5.0
149908,0380728133,4.0
149908,0380977788,5.0
149908,0446673544,4.0
149908,0451166892,4.0
149908,0451196716,3.5
149908,048627263X,4.0
149908,0525946535,3.0
149908,1573225517,5.0
149908,1573229725,5.0
149934,0060085444,3.0
149934,0140053204,4.5
149934,0373250126,4.0
149934,0375727345,4.0
149934,0380700247,4.0
149934,038079960X,4.0
149934,0446530239,2.0
149934,0446600253,3.5
149934,0446605239,4.5
149934,0449911004,3.5
149934,0515136182,3.0
149946,0061012165,4.0
149957,0375727345,3.5
149958,0312278586,4.0
150000,0842329129,4.0
150024,0312978367,3.5
150026,0066238501,5.0
150042,0449212602,4.0
150042,0449217264,4.5
150049,1853260207,5.0
150067,0312278586,5.0
150088,0156011433,3.5
150116,0425151867,1.5
150120,3404148665,4.0
150124,0310205719,5.0
150124,0842329129,5.0
150221,0805063897,4.5
150222,3596259924,2.5
150237,0767905385,4.0
150327,0440211727,2.5
150327,080411935X,4.0
150350,0140049975,4.5
150378,0452282128,3.0
150471,0786868716,5.0
150482,140003065X,4.5
150498,0070212570,5.0
150498,0671886665,4.0
150498,0671894455,2.5
150554,0812517725,4.5
150561,006016848X,3.5
150561,0312983271,3.5
150561,0373270976,4.0
150561,0373484895,4.0
150561,0441102670,3.0
150561,0451157974,4.0
150567,0552999458,3.5
150587,0060930535,4.0
150587,0385475721,5.0
150587,0425178951,4.5
150617,006091565X,3.5
150639,0446608955,3.0
150657,0061031844,1.5
150657,0671673688,4.0
150661,0440241537,3.0
150661,0440498058,4.5
150661,0451210840,3.0
150661,088730866X,3.0
150663,031205436X,4.0
150663,0394800796,4.5
150663,0394823370,5.0
150663,0525444432,4.0
150663,0811801802,5.0
150704,0446605239,0.5
150706,0375719180,5.0
150730,0375702709,4.0
150762,8408043641,3.5
150767,038550117X,1.0
150767,0399149325,3.0
150769,0060930535,4.5
150863,052594527X,2.5
150890,0375702709,4.0
150890,0393319296,4.5
150894,0553579274,3.0
150896,0140049975,4.0
150896,0140481346,2.0
150896,0380778556,4.0
150896,0385424728,3.5
150896,0439064872,3.5
150896,0441102670,3.5
150896,0671660632,4.0
150902,0767908473,3.5
150911,0553582755,4.5
150932,0385332963,4.0
150932,0385335520,5.0
150932,0440173922,4.0
150960,0312195516,5.0
150966,0316154067,4.5
150966,0345442768,4.0
150966,0446612731,4.0
150968,0060539860,3.5
150968,0345442768,2.0
150968,0425183238,4.0
150968,0440242002,4.0
150968,0767907809,4.0
150968,0786886463,4.0
150979,0060926317,4.0
150979,0064407667,4.0
150979,0140348107,4.5
150979,0140386351,4.0
150979,0141001828,5.0
150979,031205436X,3.0
150979,0312423799,4.0
150979,0375760911,2.0
150979,0380710897,4.5
150979,0439425220,5.0
150979,0440211727,4.0
150979,044022165X,3.5
150979,0440932599,4.5
150979,0446602744,3.0
150979,0451186923,3.5
150979,0679741666,4.5
150979,0743225708,3.5
150979,089480829X,3.5
150979,1558531025,5.0
150979,1558743669,4.0
151002,0440226198,4.0
151004,0446605239,5.0
151007,0802132758,4.0
151043,0446608955,5.0
151043,0743213831,4.0
151050,0671042262,4.5
151068,0142001805,1.5
151070,0316168815,4.0
151079,0312983271,1.0
151086,0142001740,4.5
151098,0679751602,5.0
151098,080411918X,4.5
151101,0385335482,4.5
151101,0385336179,3.0
151101,060980619X,3.0
151104,0316781266,4.5
151104,0316782505,4.5
151104,0440241073,4.0
151104,0517122707,4.0
151107,0449911004,4.5
151107,1570613818,4.0
151115,0060557257,4.0
151115,0440241413,4.0
151139,0312278586,4.0
151139,0312983271,2.5
151139,0373218486,2.5
151139,0373484895,2.5
151139,0425164349,2.5
151139,0679772669,2.0
151139,0688177751,2.0
151143,0553257048,5.0
151157,0070212570,4.0
151175,0679432477,5.0
151197,0060972122,5.0
151208,0671024248,5.0
151213,0060932902,4.5
151237,0425150984,2.5
151249,0679777547,3.5
151262,0060929790,4.5
151262,0380002930,4.0
151263,0374129983,4.0
151263,0439064872,5.0
151267,0441003257,5.0
151272,0821772953,3.5
151286,0812550285,3.0
151303,0684857820,3.5
151370,0439064872,2.5
151373,0891076182,2.0
151384,0679741666,3.0
151405,0425119653,4.5
151405,0451180232,3.5
151415,0446341916,3.5
151415,0671689231,4.0
151420,8445071408,5.0
151420,8495618605,4.5
151421,0671024248,4.0
151455,1400032717,4.0
151463,0449204553,4.5
151470,0142001740,5.0
151476,0312422156,3.5
151479,0553290789,4.5
151483,0671028383,3.0
151495,0743437640,2.5
151503,043935806X,5.0
151503,0812522397,3.5
151503,0837850681,3.0
151503,0891076182,4.0
151503,1881273156,5.0
151537,0312966970,3.5
151537,0743237188,3.0
151576,0451191706,3.0
151577,0553212583,5.0
151589,0330294911,4.0
151589,0439064872,4.0
151604,0743225325,4.0
151608,0156907380,1.5
151608,0345361792,5.0
151608,0441003257,4.5
151613,0671042564,3.0
151613,0679775439,3.5
151613,0684804522,4.5
151631,1551665301,4.5
151634,0140179836,4.0
151634,0375758232,4.0
151651,0316969443,4.5
151653,0425160394,4.5
151653,0425191583,4.5
151653,0515131229,4.5
151665,0312140908,4.0
151702,0553571338,3.5
151716,0752853694,2.0
151737,0060084405,3.0
151762,044022165X,4.0
151766,0440111811,3.0
151777,0140348107,4.0
151780,0312927746,3.5
151799,0553205587,3.5
151799,0671690094,3.5
151811,0446352764,4.5
151819,038550120X,2.0
151824,0312195516,5.0
151824,0671704184,2.5
151846,0553566067,4.0
151851,0486284999,4.5
151927,0440168724,5.0
151982,0312983271,3.0
151991,0060529709,3.5
151991,0394744209,4.5
151991,0439064872,4.0
151991,0679735909,4.0
152016,0375725849,4.0
152016,0451151259,4.0
152020,038542471X,3.5
152020,039455583X,4.0
152036,0385314388,4.0
152036,1558743669,5.0
152036,1558745157,5.0
152046,0399150897,4.0
152047,0767905180,2.5
152061,0373270976,4.0
152062,0553277537,4.5
152062,0553278355,5.0
152070,0451156609,3.5
152070,0671004530,4.0
152082,0345430573,4.0
152090,0312421273,4.0
152099,0380789035,5.0
152099,0451156609,3.5
152099,0679801146,4.0
152099,0886773520,3.5
152115,0399150897,3.0
152136,0060507403,5.0
152136,0141001828,3.0
152136,0671737821,4.0
152186,0061042935,4.0
152186,0140042210,2.5
152186,0312983271,4.5
152186,034538475X,4.0
152186,042511774X,2.5
152186,0449225151,4.0
152186,0609608738,4.0
152186,0671016784,4.5
152186,0671528904,4.5
152186,067164257X,3.5
152258,0449908798,4.0
152260,0006550576,2.5
152260,0671873113,2.5
152279,0553285947,4.0
152285,0743412028,3.5
152307,0345354613,3.5
152309,0142001740,5.0
152309,0385425473,5.0
152309,039592720X,5.0
152309,0670892742,2.0
152318,0312278586,5.0
152321,1551666650,4.5
152341,3423072571,4.0
152354,038550120X,3.0
152354,0671705091,3.5
152391,0061093580,4.0
152409,0060930535,4.5
152409,0440226686,4.0
152409,0670892963,3.0
152409,0679735909,3.5
152409,0684849690,4.0
152409,1573225517,5.0
152468,0439139597,5.0
152468,0590353403,4.5
152473,0786886323,3.5
152481,0786868716,5.0
152483,0060977493,2.5
152483,0140042598,4.5
152493,0060958022,5.0
152496,1558506462,4.5
152499,3423202327,5.0
152499,3442429439,2.0
152514,0446602620,5.0
152543,0064407675,4.0
152562,014131088X,5.0
152575,0385333498,4.5
152579,0060955775,4.0
152579,0060987561,4.0
152579,0767905318,3.0
152582,0020198817,4.0
